index,count,mean,std,min,25%,50%,75%,max
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens,15.0,0.08138466666666666,0.1752540884327123,0.00022,0.00425,0.03345,0.055365,0.69619
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens|t__Prevotella_nigrescens_unclassified,15.0,0.08138466666666666,0.1752540884327123,0.00022,0.00425,0.03345,0.055365,0.69619
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium,15.0,1.0536686666666666,3.134481640720262,0.00161,0.006530000000000001,0.08082,0.23739500000000002,12.257060000000001
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_bovis|t__GCF_000381005,15.0,0.3412506666666667,0.8455340422264556,0.00214,0.012,0.04258,0.293255,3.3355900000000003
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium|s__Cetobacterium_somerae|t__GCF_000479045,15.0,1.0536686666666666,3.134481640720262,0.00161,0.006530000000000001,0.08082,0.23739500000000002,12.257060000000001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus|s__Anaerococcus_lactolyticus,15.0,0.005457333333333332,0.005219882958001845,0.0006,0.00168,0.00361,0.0072,0.01909
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas,15.0,0.03337533333333333,0.06132365004823258,0.00023999999999999998,0.0013800000000000002,0.0043,0.019445,0.19762000000000002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus,15.0,0.056362666666666665,0.1476828097389163,0.00031,0.001135,0.01408,0.0243,0.5834699999999999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus|t__Streptococcus_gallolyticus_unclassified,15.0,0.056362666666666665,0.1476828097389163,0.00031,0.001135,0.01408,0.0243,0.5834699999999999
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata|t__GCF_000176755,15.0,0.084114,0.23492567039689075,0.0001,0.0011949999999999999,0.00365,0.01838,0.8897299999999999
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_elongata,15.0,0.084114,0.23492567039689075,0.0001,0.0011949999999999999,0.00365,0.01838,0.8897299999999999
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula|t__GCF_000177435,15.0,1.0471880000000002,1.4651687178137542,0.18886,0.42164500000000005,0.49873,0.900725,6.0803400000000005
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__GCF_000011065,15.0,0.992556,1.0602832181329127,0.11055,0.33969499999999997,0.58773,1.020385,3.83561
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii|t__GCF_000285995,15.0,0.06530266666666668,0.20562952700936515,0.00099,0.002125,0.004079999999999999,0.01725,0.80609
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus|s__Anaerococcus_lactolyticus|t__GCF_000156575,15.0,0.005457333333333332,0.005219882958001845,0.0006,0.00168,0.00361,0.0072,0.01909
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes,15.0,0.65305,0.9774563230285902,0.09892000000000001,0.149865,0.20934,0.517835,3.6661900000000003
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii,15.0,0.06530266666666668,0.20562952700936515,0.00099,0.002125,0.004079999999999999,0.01725,0.80609
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes|s__Synergistes_sp_3_1_syn1,15.0,0.65305,0.9774563230285902,0.09892000000000001,0.149865,0.20934,0.517835,3.6661900000000003
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_bovis,15.0,0.3412506666666667,0.8455340422264556,0.00214,0.012,0.04258,0.293255,3.3355900000000003
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_xylosus,14.0,0.09052714285714285,0.0895623244475017,0.00122,0.0128475,0.065065,0.138065,0.26195999999999997
k__Bacteria|p__Tenericutes|c__Mollicutes,14.0,0.03743857142857143,0.06825727088429062,0.0016600000000000002,0.0026825,0.005974999999999999,0.0437775,0.24424
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_unclassified,14.0,0.45209499999999997,1.4365078777622755,0.00251,0.005695,0.013645,0.10860749999999998,5.4215
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria,14.0,0.4781242857142857,1.634342726149776,0.00027,0.001065,0.0015600000000000002,0.0060475,6.13656
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria|t__Rothia_aeria_unclassified,14.0,0.4781242857142857,1.634342726149776,0.00027,0.001065,0.0015600000000000002,0.0060475,6.13656
k__Bacteria|p__Tenericutes,14.0,0.03743857142857143,0.06825727088429062,0.0016600000000000002,0.0026825,0.005974999999999999,0.0437775,0.24424
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_massiliensis,14.0,0.1522757142857143,0.5404086411754931,0.00075,0.0024749999999999998,0.005515,0.008185,2.02964
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_iners,14.0,0.014417857142857145,0.0164872226417781,0.00063,0.0024925,0.008795,0.018742500000000002,0.056139999999999995
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_iners|t__Lactobacillus_iners_unclassified,14.0,0.014417857142857145,0.0164872226417781,0.00063,0.0024925,0.008795,0.018742500000000002,0.056139999999999995
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodopseudomonas|s__Rhodopseudomonas_palustris|t__Rhodopseudomonas_palustris_unclassified,14.0,0.18377285714285715,0.42449070872188566,0.00275,0.013487500000000001,0.01822,0.0360025,1.47757
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_unclassified,14.0,0.00204,0.0013242065839298176,0.00065,0.0012324999999999999,0.0016200000000000001,0.0027075,0.0046
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_xylosus|t__GCF_000338275,14.0,0.09052714285714285,0.0895623244475017,0.00122,0.0128475,0.065065,0.138065,0.26195999999999997
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_massiliensis|t__Actinomyces_massiliensis_unclassified,14.0,0.1522757142857143,0.5404086411754931,0.00075,0.0024749999999999998,0.005515,0.008185,2.02964
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodopseudomonas|s__Rhodopseudomonas_palustris,14.0,0.18377285714285715,0.42449070872188566,0.00275,0.013487500000000001,0.01822,0.0360025,1.47757
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii,13.0,0.5295553846153847,1.6520179264645574,0.00328,0.00627,0.00792,0.031830000000000004,5.98701
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetales_noname,13.0,0.006953076923076924,0.007593742363085746,0.00057,0.00345,0.00451,0.00672,0.030160000000000003
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii|t__Corynebacterium_matruchotii_unclassified,13.0,0.5295553846153847,1.6520179264645574,0.00328,0.00627,0.00792,0.031830000000000004,5.98701
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri|t__GCF_000018045,13.0,0.06357384615384615,0.059980763657812484,0.00185,0.02016,0.05661,0.0801,0.21115
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii|t__GCF_000156495,13.0,0.7888623076923077,0.7911327132151917,0.16782,0.38827,0.41223999999999994,0.7016399999999999,2.66383
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetales_noname|g__Tropheryma|s__Tropheryma_whipplei|t__Tropheryma_whipplei_unclassified,13.0,0.006953076923076924,0.007593742363085746,0.00057,0.00345,0.00451,0.00672,0.030160000000000003
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_sp_20_3|t__GCF_000162535,13.0,2.881683846153846,3.084460109272335,0.12067,0.66828,2.1655599999999997,3.3166,10.79978
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_pallens|t__GCF_000220255,13.0,0.058835384615384616,0.07410289407476883,0.0005200000000000001,0.0027,0.013009999999999999,0.10633,0.20798000000000003
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus|t__Campylobacter_curvus_unclassified,13.0,0.19199923076923076,0.6400320330585224,7e-05,0.0012,0.0038,0.00778,2.31941
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_pallens,13.0,0.058835384615384616,0.07410289407476883,0.0005200000000000001,0.0027,0.013009999999999999,0.10633,0.20798000000000003
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus,13.0,0.19199923076923076,0.6400320330585224,7e-05,0.0012,0.0038,0.00778,2.31941
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_sp_MS_92_3,13.0,3.4981223076923076,7.9950202291375865,0.10812999999999999,0.23601999999999998,0.62179,0.70802,27.8563
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri,13.0,0.06357384615384615,0.059980763657812484,0.00185,0.02016,0.05661,0.0801,0.21115
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_sp_MS_92_3|t__GCF_000195655,13.0,3.4981223076923076,7.9950202291375865,0.10812999999999999,0.23601999999999998,0.62179,0.70802,27.8563
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_ratti|t__GCF_000315505,13.0,1.5418684615384615,2.524527415632631,0.00016999999999999999,0.06817000000000001,0.47358999999999996,2.0500700000000003,9.23657
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_ratti,13.0,1.5418684615384615,2.524527415632631,0.00016999999999999999,0.06817000000000001,0.47358999999999996,2.0500700000000003,9.23657
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrophorum,13.0,0.6607961538461539,1.752606806177294,0.0024100000000000002,0.00742,0.03451,0.29114,6.37489
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetales_noname|g__Tropheryma,13.0,0.006953076923076924,0.007593742363085746,0.00057,0.00345,0.00451,0.00672,0.030160000000000003
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetales_noname|g__Tropheryma|s__Tropheryma_whipplei,13.0,0.006953076923076924,0.007593742363085746,0.00057,0.00345,0.00451,0.00672,0.030160000000000003
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrophorum|t__Fusobacterium_necrophorum_unclassified,13.0,0.6607961538461539,1.752606806177294,0.0024100000000000002,0.00742,0.03451,0.29114,6.37489
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_sp_20_3,13.0,2.881683846153846,3.084460109272335,0.12067,0.66828,2.1655599999999997,3.3166,10.79978
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_sputigena,12.0,0.006760833333333334,0.010542018487361839,0.00033999999999999997,0.001195,0.0023,0.0075975,0.03762
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_6_1_27|t__GCF_000163735,12.0,1.3747558333333334,1.4116346964904223,0.08668,0.37990750000000006,1.03782,1.71345,4.748530000000001
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_versmoldensis|t__GCF_000260455,12.0,0.02715833333333333,0.037518878359211826,0.0001,0.00407,0.007240000000000001,0.0316525,0.1149
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus,12.0,0.06570666666666668,0.19108001210027808,0.00022,0.0010925,0.006565,0.0188575,0.67077
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus,12.0,0.023857500000000004,0.06301453412795842,0.00062,0.0018074999999999999,0.0030299999999999997,0.0074075,0.2222
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus|t__Campylobacter_ureolyticus_unclassified,12.0,0.023857500000000004,0.06301453412795842,0.00062,0.0018074999999999999,0.0030299999999999997,0.0074075,0.2222
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_sputigena|t__Selenomonas_sputigena_unclassified,12.0,0.006760833333333334,0.010542018487361839,0.00033999999999999997,0.001195,0.0023,0.0075975,0.03762
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis,12.0,0.5914883333333334,1.575315284863396,0.00339,0.01474,0.023059999999999997,0.18047,5.52045
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_versmoldensis,12.0,0.02715833333333333,0.037518878359211826,0.0001,0.00407,0.007240000000000001,0.0316525,0.1149
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas|s__Dysgonomonas_unclassified,12.0,0.011005,0.025361841595020442,0.00023999999999999998,0.0014299999999999998,0.0027400000000000002,0.006595,0.0909
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_asini|t__Enterococcus_asini_unclassified,12.0,0.05732333333333333,0.11723048861369666,0.00122,0.0031475,0.00728,0.044325,0.40889000000000003
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_asini,12.0,0.05732333333333333,0.11723048861369666,0.00122,0.0031475,0.00728,0.044325,0.40889000000000003
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_salivae|t__GCF_000185845,12.0,0.10608333333333335,0.2081512220536412,0.00023999999999999998,0.00868,0.02325,0.13304,0.74046
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_salivae,12.0,0.10608333333333335,0.2081512220536412,0.00023999999999999998,0.00868,0.02325,0.13304,0.74046
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis|t__Porphyromonas_gingivalis_unclassified,12.0,0.02856083333333333,0.036423259666001476,0.00055,0.004135,0.00783,0.045547500000000005,0.1086
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_exigua|t__GCF_000162875,12.0,0.10095833333333336,0.31712106434533044,0.00035,0.0017525000000000002,0.006625000000000001,0.022579999999999996,1.1074700000000002
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia|s__Slackia_exigua,12.0,0.10095833333333336,0.31712106434533044,0.00035,0.0017525000000000002,0.006625000000000001,0.022579999999999996,1.1074700000000002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis,12.0,0.02856083333333333,0.036423259666001476,0.00055,0.004135,0.00783,0.045547500000000005,0.1086
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis|t__GCF_000174815,12.0,0.5914883333333334,1.575315284863396,0.00339,0.01474,0.023059999999999997,0.18047,5.52045
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Cryptobacterium|s__Cryptobacterium_curtum|t__GCF_000023845,12.0,0.007125,0.0094877571830036,0.00033,0.0024024999999999997,0.004155000000000001,0.00719,0.03466
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Cryptobacterium|s__Cryptobacterium_curtum,12.0,0.007125,0.0094877571830036,0.00033,0.0024024999999999997,0.004155000000000001,0.00719,0.03466
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Cryptobacterium,12.0,0.007125,0.0094877571830036,0.00033,0.0024024999999999997,0.004155000000000001,0.00719,0.03466
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus|t__Dialister_micraerophilus_unclassified,12.0,0.06570666666666668,0.19108001210027808,0.00022,0.0010925,0.006565,0.0188575,0.67077
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_6_1_27,12.0,1.3747558333333334,1.4116346964904223,0.08668,0.37990750000000006,1.03782,1.71345,4.748530000000001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_unclassified,12.0,0.048287500000000004,0.09442637816405867,0.0012,0.002505,0.00426,0.021582499999999998,0.2885
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales,12.0,0.01635666666666667,0.01905637680593289,0.00321,0.0072,0.0101,0.014929999999999999,0.07191
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli|t__Brachyspira_pilosicoli_unclassified,12.0,0.2339975,0.44935119432203174,0.0017399999999999998,0.0172125,0.046325000000000005,0.1734725,1.56847
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli,12.0,0.2339975,0.44935119432203174,0.0017399999999999998,0.0172125,0.046325000000000005,0.1734725,1.56847
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei,11.0,0.14324727272727275,0.43737876137487314,0.0028399999999999996,0.006055,0.0071400000000000005,0.020925,1.46175
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Chromobacterium,11.0,0.021754545454545453,0.008119596496915796,0.01353,0.01627,0.017159999999999998,0.02891,0.03567
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Chromobacterium|s__Chromobacterium_unclassified,11.0,0.021754545454545453,0.008119596496915796,0.01353,0.01627,0.017159999999999998,0.02891,0.03567
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia,11.0,0.03678454545454545,0.036749773159473066,0.0047,0.011,0.0307,0.044625,0.13053
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei|t__Enterobacter_hormaechei_unclassified,11.0,0.14324727272727275,0.43737876137487314,0.0028399999999999996,0.006055,0.0071400000000000005,0.020925,1.46175
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae,11.0,0.07477454545454547,0.10588199274320789,0.00526,0.009405,0.024130000000000002,0.07859,0.3297
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Debaryomycetaceae_unclassified,11.0,0.07477454545454547,0.10588199274320789,0.00526,0.009405,0.024130000000000002,0.07859,0.3297
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multisaccharivorax,10.0,0.023666,0.044440481845572595,0.00018,0.0055850000000000006,0.009510000000000001,0.018062500000000002,0.14864000000000002
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacteriaceae_unclassified,10.0,0.00694,0.004093615625445175,0.00201,0.002935,0.006625,0.00979,0.01258
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium,10.0,0.20654399999999998,0.5391516393825477,0.00018999999999999998,0.00131,0.004064999999999999,0.0072725,1.71366
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas,10.0,0.018986000000000003,0.019943801153352,0.00672,0.008535,0.012005,0.015410000000000002,0.07191
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum,10.0,0.021332,0.052714651094358966,0.00022999999999999998,0.0007325000000000001,0.0018950000000000002,0.0078575,0.16983
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum,10.0,0.021332,0.052714651094358966,0.00022999999999999998,0.0007325000000000001,0.0018950000000000002,0.0078575,0.16983
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum|t__Lachnoanaerobaculum_saburreum_unclassified,10.0,0.021332,0.052714651094358966,0.00022999999999999998,0.0007325000000000001,0.0018950000000000002,0.0078575,0.16983
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_multisaccharivorax|t__GCF_000218235,10.0,0.023666,0.044440481845572595,0.00018,0.0055850000000000006,0.009510000000000001,0.018062500000000002,0.14864000000000002
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_3_2_5|t__GCF_000159855,10.0,2.051992,2.8553959932567436,0.18487,0.30039249999999995,0.55682,2.782855,9.08215
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis,10.0,0.008220000000000002,0.01145284923307539,0.00035,0.001115,0.003565,0.0076725000000000005,0.03492
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_3_2_5,10.0,2.051992,2.8553959932567436,0.18487,0.30039249999999995,0.55682,2.782855,9.08215
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae,10.0,0.018986000000000003,0.019943801153352,0.00672,0.008535,0.012005,0.015410000000000002,0.07191
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis|t__Prevotella_oralis_unclassified,10.0,0.008220000000000002,0.01145284923307539,0.00035,0.001115,0.003565,0.0076725000000000005,0.03492
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_hirae,10.0,0.26824900000000007,0.6138472742457108,0.0015300000000000001,0.0034124999999999997,0.016615,0.045462499999999996,1.9258400000000002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_veronii|t__Aeromonas_veronii_unclassified,10.0,0.397049,0.912902226935247,0.00041,0.0026500000000000004,0.02551,0.3460725,2.94793
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_shahii,10.0,0.018275000000000003,0.03292846936078937,0.00022,0.00254,0.005135000000000001,0.011262500000000002,0.10577
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi|t__GCF_000235505,10.0,0.22698000000000002,0.2473580502923736,0.0186,0.06458,0.110315,0.29604,0.76547
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_shahii|t__GCF_000373045,10.0,0.018275000000000003,0.03292846936078937,0.00022,0.00254,0.005135000000000001,0.011262500000000002,0.10577
